order_id,item_id,taiwan_price
12247,73,NT$250
12247,82,NT$90
12247,67,NT$370
12248,29,NT$290
12248,97,NT$100
12248,29,NT$290
12248,93,NT$70
12248,31,NT$190
12249,30,NT$240
12249,71,NT$220
12249,73,NT$250
12250,92,NT$70
12250,71,NT$220
12251,93,NT$70
12251,71,NT$220
12251,67,NT$370
12251,66,NT$220
12251,72,NT$270
12252,84,NT$100
12252,72,NT$270
12253,82,NT$90
12253,97,NT$100
12253,93,NT$70
12254,66,NT$220
12254,71,NT$220
12255,67,NT$370
12255,30,NT$240
12256,31,NT$190
12256,73,NT$250
12256,93,NT$70
12256,66,NT$220
12256,30,NT$240
12257,93,NT$70
12257,82,NT$90
12258,97,NT$100
12258,677,NT$230
12259,82,NT$90
12259,74,NT$250
12259,66,NT$220
12259,31,NT$190
12259,74,NT$250
12260,82,NT$90
12260,84,NT$100
12260,665,NT$340
12260,66,NT$220
12260,29,NT$290
12261,73,NT$250
12261,67,NT$370
12262,30,NT$240
12262,665,NT$340
12263,83,NT$90
12263,66,NT$220
12263,665,NT$340
12263,677,NT$230
12263,29,NT$290
12264,93,NT$70
12264,74,NT$250
12265,82,NT$90
12265,92,NT$70
12265,677,NT$230
12265,73,NT$250
12266,665,NT$340
12266,677,NT$230
12266,31,NT$190
12266,677,NT$230
12266,74,NT$250
12267,66,NT$220
12267,677,NT$230
12267,677,NT$230
12267,97,NT$100
12267,82,NT$90
12268,97,NT$100
12268,84,NT$100
12268,71,NT$220
12268,93,NT$70
12268,73,NT$250
12269,29,NT$290
12269,665,NT$340
12270,31,NT$190
12270,72,NT$270
12271,677,NT$230
12271,665,NT$340
12271,665,NT$340
12271,30,NT$240
12271,30,NT$240
12272,82,NT$90
12272,93,NT$70
12272,74,NT$250
12273,93,NT$70
12273,665,NT$340
12274,30,NT$240
12274,29,NT$290
12274,84,NT$100
12274,82,NT$90
12275,677,NT$230
12275,71,NT$220
12275,30,NT$240
12275,71,NT$220
12276,83,NT$90
12276,30,NT$240
12277,97,NT$100
12277,82,NT$90
12277,31,NT$190
12278,74,NT$250
12278,84,NT$100
12278,677,NT$230
12279,71,NT$220
12279,93,NT$70
12280,92,NT$70
12280,93,NT$70
12281,84,NT$100
12281,71,NT$220
12281,66,NT$220
12281,66,NT$220
12281,74,NT$250
12282,31,NT$190
12282,92,NT$70
12282,67,NT$370
12282,84,NT$100
12283,74,NT$250
12283,66,NT$220
12283,92,NT$70
12284,72,NT$270
12284,66,NT$220
12284,66,NT$220
12284,72,NT$270
12285,665,NT$340
12285,31,NT$190
12286,74,NT$250
12286,73,NT$250
12286,93,NT$70
12286,82,NT$90
12287,72,NT$270
12287,97,NT$100
12287,31,NT$190
12287,677,NT$230
12287,97,NT$100
12288,29,NT$290
12288,74,NT$250
12288,84,NT$100
12288,93,NT$70
12289,677,NT$230
12289,67,NT$370
12289,677,NT$230
12289,92,NT$70
12290,665,NT$340
12290,665,NT$340
12290,92,NT$70
12290,31,NT$190
12290,82,NT$90
12291,66,NT$220
12291,665,NT$340
12292,74,NT$250
12292,31,NT$190
12292,97,NT$100
12292,31,NT$190
12292,665,NT$340
12293,84,NT$100
12293,66,NT$220
12294,29,NT$290
12294,29,NT$290
12294,71,NT$220
12294,665,NT$340
12295,83,NT$90
12295,30,NT$240
12295,67,NT$370
12296,66,NT$220
12296,83,NT$90
12297,74,NT$250
12297,97,NT$100
12297,665,NT$340
12297,29,NT$290
12297,72,NT$270
12298,677,NT$230
12298,82,NT$90
12298,665,NT$340
12299,67,NT$370
12299,665,NT$340
12299,93,NT$70
12299,29,NT$290
12299,92,NT$70
12300,82,NT$90
12300,677,NT$230
12300,67,NT$370
12301,82,NT$90
12301,84,NT$100
12301,71,NT$220
12301,74,NT$250
12302,31,NT$190
12302,93,NT$70
12302,83,NT$90
12302,30,NT$240
12303,31,NT$190
12303,82,NT$90
12303,71,NT$220
12303,71,NT$220
12304,665,NT$340
12304,31,NT$190
12304,82,NT$90
12304,66,NT$220
12305,30,NT$240
12305,93,NT$70
12305,97,NT$100
12305,29,NT$290
12305,83,NT$90
12306,31,NT$190
12306,92,NT$70
12306,29,NT$290
12306,74,NT$250
12307,74,NT$250
12307,677,NT$230
12307,71,NT$220
12308,67,NT$370
12308,31,NT$190
12308,72,NT$270
12308,97,NT$100
12309,97,NT$100
12309,31,NT$190
12309,677,NT$230
12309,93,NT$70
12310,72,NT$270
12310,72,NT$270
12311,84,NT$100
12311,71,NT$220
12311,74,NT$250
12311,83,NT$90
12311,92,NT$70
12312,97,NT$100
12312,31,NT$190
12312,66,NT$220
12312,84,NT$100
12312,97,NT$100
12313,92,NT$70
12313,31,NT$190
12313,84,NT$100
12313,29,NT$290
12314,74,NT$250
12314,72,NT$270
12314,66,NT$220
12315,29,NT$290
12315,93,NT$70
12315,29,NT$290
12316,31,NT$190
12316,67,NT$370
12316,92,NT$70
12317,92,NT$70
12317,72,NT$270
12317,92,NT$70
12317,665,NT$340
12318,29,NT$290
12318,74,NT$250
12318,677,NT$230
12318,665,NT$340
12318,31,NT$190
12319,84,NT$100
12319,82,NT$90
12319,31,NT$190
12320,93,NT$70
12320,30,NT$240
12320,93,NT$70
12321,82,NT$90
12321,73,NT$250
12322,92,NT$70
12322,30,NT$240
12322,71,NT$220
12323,31,NT$190
12323,73,NT$250
12324,92,NT$70
12324,84,NT$100
12324,82,NT$90
12324,97,NT$100
12324,73,NT$250
12325,74,NT$250
12325,92,NT$70
12325,665,NT$340
12326,97,NT$100
12326,84,NT$100
12326,83,NT$90
12327,29,NT$290
12327,83,NT$90
12327,84,NT$100
12327,72,NT$270
12328,97,NT$100
12328,67,NT$370
12329,73,NT$250
12329,677,NT$230
12330,82,NT$90
12330,665,NT$340
12330,30,NT$240
12330,72,NT$270
12331,92,NT$70
12331,93,NT$70
12332,84,NT$100
12332,84,NT$100
12332,30,NT$240
12332,29,NT$290
12332,67,NT$370
12333,72,NT$270
12333,30,NT$240
12333,93,NT$70
12333,29,NT$290
12333,31,NT$190
12334,31,NT$190
12334,29,NT$290
12334,665,NT$340
12335,82,NT$90
12335,71,NT$220
12335,73,NT$250
12336,31,NT$190
12336,67,NT$370
12336,73,NT$250
12337,82,NT$90
12337,31,NT$190
12338,92,NT$70
12338,665,NT$340
12339,677,NT$230
12339,74,NT$250
12339,73,NT$250
12339,83,NT$90
12339,84,NT$100
12340,677,NT$230
12340,30,NT$240
12340,84,NT$100
12341,30,NT$240
12341,30,NT$240
12341,72,NT$270
12341,92,NT$70
12342,97,NT$100
12342,82,NT$90
12343,677,NT$230
12343,92,NT$70
12344,73,NT$250
12344,67,NT$370
12344,66,NT$220
12344,92,NT$70
12344,93,NT$70
12345,82,NT$90
12345,31,NT$190
12345,82,NT$90
12346,72,NT$270
12346,93,NT$70
12347,83,NT$90
12347,92,NT$70
12347,73,NT$250
12347,677,NT$230
12348,67,NT$370
12348,92,NT$70
12348,71,NT$220
12348,66,NT$220
12349,66,NT$220
12349,83,NT$90
12349,29,NT$290
12350,67,NT$370
12350,74,NT$250
12350,29,NT$290
12350,93,NT$70
12350,73,NT$250
12351,74,NT$250
12351,83,NT$90
12352,677,NT$230
12352,84,NT$100
12352,71,NT$220
12353,30,NT$240
12353,92,NT$70
12353,82,NT$90
12354,93,NT$70
12354,74,NT$250
12354,83,NT$90
12355,66,NT$220
12355,67,NT$370
12356,30,NT$240
12356,72,NT$270
12356,84,NT$100
12356,74,NT$250
12356,677,NT$230
12357,97,NT$100
12357,665,NT$340
12357,97,NT$100
12357,97,NT$100
12357,665,NT$340
12358,66,NT$220
12358,83,NT$90
12358,665,NT$340
12358,29,NT$290
12358,29,NT$290
12359,665,NT$340
12359,93,NT$70
12359,31,NT$190
12360,29,NT$290
12360,97,NT$100
12361,66,NT$220
12361,84,NT$100
12361,31,NT$190
12362,677,NT$230
12362,665,NT$340
12363,30,NT$240
12363,73,NT$250
12363,92,NT$70
12363,84,NT$100
12364,72,NT$270
12364,92,NT$70
12365,83,NT$90
12365,83,NT$90
12365,31,NT$190
12366,73,NT$250
12366,31,NT$190
12366,665,NT$340
12366,84,NT$100
12367,66,NT$220
12367,30,NT$240
12368,92,NT$70
12368,66,NT$220
12368,83,NT$90
12368,72,NT$270
12369,67,NT$370
12369,93,NT$70
12370,29,NT$290
12370,665,NT$340
12371,92,NT$70
12371,31,NT$190
12371,92,NT$70
12371,29,NT$290
12371,677,NT$230
12372,82,NT$90
12372,71,NT$220
12372,92,NT$70
12372,72,NT$270
12373,74,NT$250
12373,97,NT$100
12374,29,NT$290
12374,66,NT$220
12374,92,NT$70
12374,29,NT$290
12374,82,NT$90
12375,66,NT$220
12375,66,NT$220
12376,71,NT$220
12376,31,NT$190
12377,72,NT$270
12377,67,NT$370
12377,92,NT$70
12377,84,NT$100
12378,31,NT$190
12378,71,NT$220
12378,31,NT$190
12378,677,NT$230
12379,665,NT$340
12379,66,NT$220
12379,82,NT$90
12380,73,NT$250
12380,73,NT$250
12380,74,NT$250
12381,29,NT$290
12381,665,NT$340
12381,67,NT$370
12381,30,NT$240
12382,31,NT$190
12382,67,NT$370
12382,74,NT$250
12382,31,NT$190
12383,67,NT$370
12383,71,NT$220
12383,67,NT$370
12383,82,NT$90
12384,83,NT$90
12384,92,NT$70
12384,97,NT$100
12385,30,NT$240
12385,677,NT$230
12385,92,NT$70
12385,74,NT$250
12386,93,NT$70
12386,30,NT$240
12386,97,NT$100
12386,73,NT$250
12387,29,NT$290
12387,74,NT$250
12387,83,NT$90
12388,82,NT$90
12388,73,NT$250
12388,71,NT$220
12388,30,NT$240
12388,82,NT$90
12389,677,NT$230
12389,82,NT$90
12390,66,NT$220
12390,83,NT$90
12390,92,NT$70
12390,665,NT$340
12390,83,NT$90
12391,677,NT$230
12391,93,NT$70
12392,30,NT$240
12392,29,NT$290
12393,66,NT$220
12393,665,NT$340
12393,82,NT$90
12393,66,NT$220
12393,31,NT$190
12394,84,NT$100
12394,92,NT$70
12394,82,NT$90
12394,97,NT$100
12394,31,NT$190
12395,73,NT$250
12395,665,NT$340
12395,677,NT$230
12395,74,NT$250
12395,93,NT$70
12396,66,NT$220
12396,71,NT$220
12396,31,NT$190
12396,29,NT$290
12397,74,NT$250
12397,92,NT$70
12398,74,NT$250
12398,84,NT$100
12398,92,NT$70
12398,97,NT$100
12399,92,NT$70
12399,31,NT$190
12400,83,NT$90
12400,74,NT$250
12400,29,NT$290
12400,93,NT$70
12401,67,NT$370
12401,73,NT$250
12401,92,NT$70
12401,71,NT$220
12402,71,NT$220
12402,93,NT$70
12402,67,NT$370
12402,29,NT$290
12402,677,NT$230
12403,67,NT$370
12403,66,NT$220
12403,73,NT$250
12403,93,NT$70
12404,677,NT$230
12404,66,NT$220
12405,665,NT$340
12405,71,NT$220
12405,82,NT$90
12405,82,NT$90
12406,31,NT$190
12406,67,NT$370
12407,93,NT$70
12407,29,NT$290
12407,97,NT$100
12408,84,NT$100
12408,74,NT$250
12409,31,NT$190
12409,73,NT$250
12409,677,NT$230
12410,93,NT$70
12410,665,NT$340
12410,97,NT$100
12410,677,NT$230
12411,665,NT$340
12411,29,NT$290
12412,30,NT$240
12412,93,NT$70
12413,66,NT$220
12413,73,NT$250
12413,665,NT$340
12413,92,NT$70
12414,30,NT$240
12414,677,NT$230
12414,677,NT$230
12414,93,NT$70
12415,97,NT$100
12415,29,NT$290
12415,83,NT$90
12415,92,NT$70
12415,66,NT$220
12416,665,NT$340
12416,29,NT$290
12417,93,NT$70
12417,97,NT$100
12417,66,NT$220
12417,72,NT$270
12418,30,NT$240
12418,92,NT$70
12418,73,NT$250
12418,67,NT$370
12418,82,NT$90
12419,67,NT$370
12419,677,NT$230
12419,73,NT$250
12419,93,NT$70
12420,665,NT$340
12420,82,NT$90
12420,82,NT$90
12420,84,NT$100
12421,71,NT$220
12421,66,NT$220
12421,97,NT$100
12422,29,NT$290
12422,84,NT$100
12422,66,NT$220
12423,67,NT$370
12423,73,NT$250
12423,66,NT$220
12423,93,NT$70
12424,67,NT$370
12424,92,NT$70
12424,73,NT$250
12425,67,NT$370
12425,677,NT$230
12426,29,NT$290
12426,72,NT$270
12426,71,NT$220
12426,665,NT$340
12427,665,NT$340
12427,74,NT$250
12427,67,NT$370
12427,72,NT$270
12427,31,NT$190
12428,67,NT$370
12428,71,NT$220
12428,71,NT$220
12428,71,NT$220
12428,30,NT$240
12429,74,NT$250
12429,71,NT$220
12429,84,NT$100
12429,82,NT$90
12429,93,NT$70
12430,66,NT$220
12430,92,NT$70
12430,72,NT$270
12431,29,NT$290
12431,29,NT$290
12432,73,NT$250
12432,677,NT$230
12432,92,NT$70
12432,72,NT$270
12433,82,NT$90
12433,31,NT$190
12434,71,NT$220
12434,31,NT$190
12434,72,NT$270
12434,83,NT$90
12435,73,NT$250
12435,82,NT$90
12435,73,NT$250
12435,31,NT$190
12436,677,NT$230
12436,30,NT$240
12436,66,NT$220
12436,30,NT$240
12437,82,NT$90
12437,30,NT$240
12437,665,NT$340
12437,84,NT$100
12437,67,NT$370
12438,677,NT$230
12438,83,NT$90
12438,29,NT$290
12438,74,NT$250
12439,66,NT$220
12439,29,NT$290
12439,92,NT$70
12439,74,NT$250
12439,74,NT$250
12440,30,NT$240
12440,93,NT$70
12440,82,NT$90
12441,82,NT$90
12441,30,NT$240
12441,73,NT$250
12441,30,NT$240
12441,84,NT$100
12442,665,NT$340
12442,66,NT$220
12442,97,NT$100
12442,74,NT$250
12442,677,NT$230
12443,73,NT$250
12443,83,NT$90
12443,92,NT$70
12443,93,NT$70
12443,677,NT$230
12444,82,NT$90
12444,82,NT$90
12444,67,NT$370
12444,84,NT$100
12444,83,NT$90
12445,82,NT$90
12445,31,NT$190
12446,29,NT$290
12446,67,NT$370
12446,71,NT$220
12446,83,NT$90
12446,93,NT$70
12447,67,NT$370
12447,30,NT$240
12447,31,NT$190
12447,71,NT$220
12447,92,NT$70
12448,83,NT$90
12448,67,NT$370
12448,71,NT$220
12448,97,NT$100
12448,93,NT$70
12449,92,NT$70
12449,71,NT$220
12449,31,NT$190
12449,665,NT$340
12449,83,NT$90
12450,677,NT$230
12450,71,NT$220
12450,74,NT$250
12451,84,NT$100
12451,665,NT$340
12452,72,NT$270
12452,71,NT$220
12452,83,NT$90
12452,71,NT$220
12453,66,NT$220
12453,71,NT$220
12453,677,NT$230
12453,82,NT$90
12453,83,NT$90
12454,66,NT$220
12454,665,NT$340
12454,84,NT$100
12454,72,NT$270
12455,73,NT$250
12455,73,NT$250
12455,67,NT$370
12455,97,NT$100
12456,29,NT$290
12456,677,NT$230
12457,73,NT$250
12457,92,NT$70
12457,84,NT$100
12457,71,NT$220
12458,31,NT$190
12458,71,NT$220
12459,67,NT$370
12459,73,NT$250
12459,93,NT$70
12460,93,NT$70
12460,93,NT$70
12460,30,NT$240
12460,67,NT$370
12460,30,NT$240
12461,29,NT$290
12461,665,NT$340
12461,82,NT$90
12462,72,NT$270
12462,66,NT$220
12463,665,NT$340
12463,83,NT$90
12463,92,NT$70
12464,677,NT$230
12464,93,NT$70
12464,67,NT$370
12464,30,NT$240
12464,71,NT$220
12465,97,NT$100
12465,84,NT$100
12466,84,NT$100
12466,665,NT$340
12466,677,NT$230
12466,665,NT$340
12466,93,NT$70
12467,31,NT$190
12467,82,NT$90
12468,97,NT$100
12468,71,NT$220
12468,677,NT$230
12469,82,NT$90
12469,82,NT$90
12470,71,NT$220
12470,67,NT$370
12470,31,NT$190
12470,74,NT$250
12471,67,NT$370
12471,29,NT$290
12471,83,NT$90
12471,71,NT$220
12471,82,NT$90
12472,92,NT$70
12472,73,NT$250
12472,82,NT$90
12472,93,NT$70
12472,93,NT$70
12473,71,NT$220
12473,97,NT$100
12474,72,NT$270
12474,30,NT$240
12474,73,NT$250
12474,92,NT$70
12474,29,NT$290
12475,66,NT$220
12475,29,NT$290
12475,74,NT$250
12475,677,NT$230
12476,66,NT$220
12476,93,NT$70
12476,31,NT$190
12477,66,NT$220
12477,73,NT$250
12477,83,NT$90
12477,29,NT$290
12477,92,NT$70
12478,677,NT$230
12478,677,NT$230
12479,84,NT$100
12479,73,NT$250
12479,30,NT$240
12480,73,NT$250
12480,83,NT$90
12481,71,NT$220
12481,71,NT$220
12482,67,NT$370
12482,82,NT$90
12482,92,NT$70
12482,92,NT$70
12482,97,NT$100
12483,72,NT$270
12483,71,NT$220
12483,97,NT$100
12484,74,NT$250
12484,30,NT$240
12485,93,NT$70
12485,82,NT$90
12485,31,NT$190
12485,66,NT$220
12485,71,NT$220
12486,84,NT$100
12486,677,NT$230
12486,83,NT$90
12487,73,NT$250
12487,73,NT$250
12487,97,NT$100
12487,67,NT$370
12488,31,NT$190
12488,29,NT$290
12489,31,NT$190
12489,83,NT$90
12489,72,NT$270
12489,66,NT$220
12490,92,NT$70
12490,66,NT$220
12490,29,NT$290
12490,92,NT$70
12491,93,NT$70
12491,30,NT$240
12491,677,NT$230
12491,665,NT$340
12492,93,NT$70
12492,71,NT$220
12492,31,NT$190
12493,30,NT$240
12493,31,NT$190
12493,97,NT$100
12494,29,NT$290
12494,665,NT$340
12494,83,NT$90
12495,83,NT$90
12495,29,NT$290
12495,30,NT$240
12496,31,NT$190
12496,72,NT$270
12496,83,NT$90
12497,84,NT$100
12497,84,NT$100
12498,82,NT$90
12498,97,NT$100
12498,67,NT$370
12499,73,NT$250
12499,29,NT$290
12499,677,NT$230
12499,82,NT$90
12499,67,NT$370
12500,97,NT$100
12500,97,NT$100
12500,67,NT$370
12500,82,NT$90
12500,72,NT$270
12500,66,NT$220
12500,677,NT$230
12501,73,NT$250
12501,29,NT$290
12501,74,NT$250
12501,67,NT$370
12501,83,NT$90
12501,92,NT$70
12501,93,NT$70
12502,31,NT$190
12502,30,NT$240
12502,83,NT$90
12503,74,NT$250
12503,30,NT$240
12503,83,NT$90
12504,665,NT$340
12504,83,NT$90
12505,665,NT$340
12505,97,NT$100
12505,66,NT$220
12505,74,NT$250
12505,92,NT$70
12505,71,NT$220
12506,82,NT$90
12506,72,NT$270
12506,67,NT$370
12506,93,NT$70
12506,665,NT$340
12506,677,NT$230
12507,84,NT$100
12507,97,NT$100
12507,71,NT$220
12508,31,NT$190
12508,82,NT$90
12508,66,NT$220
12509,97,NT$100
12509,82,NT$90
12509,67,NT$370
12509,31,NT$190
12509,83,NT$90
12509,665,NT$340
12510,67,NT$370
12510,665,NT$340
12510,71,NT$220
12511,83,NT$90
12511,93,NT$70
12511,82,NT$90
12511,73,NT$250
12511,71,NT$220
12512,71,NT$220
12512,66,NT$220
12512,66,NT$220
12512,74,NT$250
12512,74,NT$250
12512,97,NT$100
12512,72,NT$270
12513,29,NT$290
12513,67,NT$370
12513,74,NT$250
12513,84,NT$100
12513,31,NT$190
12513,71,NT$220
12514,92,NT$70
12514,665,NT$340
12514,83,NT$90
12514,30,NT$240
12514,84,NT$100
12515,67,NT$370
12515,31,NT$190
12515,72,NT$270
12516,67,NT$370
12516,82,NT$90
12516,66,NT$220
12517,83,NT$90
12517,93,NT$70
12517,30,NT$240
12517,83,NT$90
12518,74,NT$250
12518,665,NT$340
12518,92,NT$70
12519,31,NT$190
12519,82,NT$90
12519,97,NT$100
12520,93,NT$70
12520,74,NT$250
12520,67,NT$370
12520,82,NT$90
12520,29,NT$290
12520,74,NT$250
12521,31,NT$190
12521,71,NT$220
12521,30,NT$240
12521,665,NT$340
12522,93,NT$70
12522,84,NT$100
12523,67,NT$370
12523,82,NT$90
12523,67,NT$370
12523,72,NT$270
12523,66,NT$220
12523,97,NT$100
12524,93,NT$70
12524,82,NT$90
12524,84,NT$100
12524,71,NT$220
12524,31,NT$190
12524,677,NT$230
12524,29,NT$290
12525,30,NT$240
12525,71,NT$220
12525,66,NT$220
12525,71,NT$220
12526,97,NT$100
12526,66,NT$220
12526,31,NT$190
12526,30,NT$240
12526,677,NT$230
12526,677,NT$230
12527,84,NT$100
12527,73,NT$250
12527,72,NT$270
12527,74,NT$250
12527,84,NT$100
12528,67,NT$370
12528,97,NT$100
12528,66,NT$220
12528,73,NT$250
12528,73,NT$250
12528,84,NT$100
12529,72,NT$270
12529,29,NT$290
12529,84,NT$100
12529,82,NT$90
12529,29,NT$290
12530,74,NT$250
12530,66,NT$220
12531,71,NT$220
12531,66,NT$220
12531,73,NT$250
12531,97,NT$100
12531,92,NT$70
12531,30,NT$240
12532,93,NT$70
12532,72,NT$270
12532,84,NT$100
12532,82,NT$90
12532,83,NT$90
12533,30,NT$240
12533,92,NT$70
12533,72,NT$270
12533,82,NT$90
12534,30,NT$240
12534,73,NT$250
12534,83,NT$90
12534,66,NT$220
12534,67,NT$370
12535,84,NT$100
12535,665,NT$340
12535,29,NT$290
12535,30,NT$240
12535,66,NT$220
12535,74,NT$250
12535,93,NT$70
12536,83,NT$90
12536,73,NT$250
12536,31,NT$190
12536,665,NT$340
12536,66,NT$220
12536,665,NT$340
12537,677,NT$230
12537,677,NT$230
12537,73,NT$250
12538,93,NT$70
12538,71,NT$220
12538,92,NT$70
12539,665,NT$340
12539,73,NT$250
12539,66,NT$220
12540,93,NT$70
12540,93,NT$70
12540,677,NT$230
12540,74,NT$250
12541,74,NT$250
12541,74,NT$250
12541,83,NT$90
12541,66,NT$220
12541,93,NT$70
12541,82,NT$90
12541,71,NT$220
12542,92,NT$70
12542,66,NT$220
12542,31,NT$190
12542,73,NT$250
12543,92,NT$70
12543,93,NT$70
12543,71,NT$220
12543,83,NT$90
12544,66,NT$220
12544,73,NT$250
12545,97,NT$100
12545,67,NT$370
12545,31,NT$190
12545,665,NT$340
12545,66,NT$220
12545,31,NT$190
12545,73,NT$250
12546,66,NT$220
12546,82,NT$90
12546,677,NT$230
12546,66,NT$220
12547,29,NT$290
12547,66,NT$220
12547,83,NT$90
12548,29,NT$290
12548,29,NT$290
12548,677,NT$230
12548,67,NT$370
12548,97,NT$100
12548,71,NT$220
12548,677,NT$230
12549,30,NT$240
12549,665,NT$340
12549,97,NT$100
12550,73,NT$250
12550,93,NT$70
12550,83,NT$90
12551,74,NT$250
12551,93,NT$70
12551,71,NT$220
12552,84,NT$100
12552,665,NT$340
12552,71,NT$220
12553,74,NT$250
12553,74,NT$250
12553,73,NT$250
12554,665,NT$340
12554,30,NT$240
12554,677,NT$230
12554,74,NT$250
12555,73,NT$250
12555,97,NT$100
12555,665,NT$340
12556,93,NT$70
12556,83,NT$90
12556,66,NT$220
12556,92,NT$70
12556,83,NT$90
12556,92,NT$70
12557,97,NT$100
12557,30,NT$240
12557,83,NT$90
12557,29,NT$290
12557,30,NT$240
12558,92,NT$70
12558,66,NT$220
12558,92,NT$70
12558,72,NT$270
12559,97,NT$100
12559,29,NT$290
12559,84,NT$100
12559,74,NT$250
12559,29,NT$290
12559,71,NT$220
12560,66,NT$220
12560,92,NT$70
12561,677,NT$230
12561,31,NT$190
12561,665,NT$340
12561,29,NT$290
12561,83,NT$90
12562,72,NT$270
12562,83,NT$90
12562,31,NT$190
12562,83,NT$90
12562,71,NT$220
12562,84,NT$100
12563,84,NT$100
12563,67,NT$370
12563,93,NT$70
12563,74,NT$250
12563,92,NT$70
12564,84,NT$100
12564,31,NT$190
12564,72,NT$270
12564,74,NT$250
12564,67,NT$370
12564,66,NT$220
12564,84,NT$100
12565,72,NT$270
12565,84,NT$100
12565,67,NT$370
12565,67,NT$370
12566,72,NT$270
12566,677,NT$230
12566,73,NT$250
12566,73,NT$250
12566,665,NT$340
12566,73,NT$250
12566,83,NT$90
12567,97,NT$100
12567,92,NT$70
12567,83,NT$90
12567,677,NT$230
12568,82,NT$90
12568,83,NT$90
12568,66,NT$220
12568,67,NT$370
12568,677,NT$230
12569,93,NT$70
12569,72,NT$270
12569,82,NT$90
12569,82,NT$90
12569,71,NT$220
12569,72,NT$270
12569,97,NT$100
12570,677,NT$230
12570,67,NT$370
12570,83,NT$90
12570,29,NT$290
12570,84,NT$100
12570,93,NT$70
12571,83,NT$90
12571,83,NT$90
12571,92,NT$70
12572,92,NT$70
12572,30,NT$240
12572,31,NT$190
12572,66,NT$220
12572,30,NT$240
12572,31,NT$190
12573,665,NT$340
12573,66,NT$220
12573,31,NT$190
12573,31,NT$190
12573,73,NT$250
12573,31,NT$190
12574,92,NT$70
12574,67,NT$370
12574,74,NT$250
12574,74,NT$250
12574,67,NT$370
12574,92,NT$70
12575,73,NT$250
12575,30,NT$240
12575,665,NT$340
12575,29,NT$290
12575,66,NT$220
12576,84,NT$100
12576,665,NT$340
12576,97,NT$100
12576,72,NT$270
12576,66,NT$220
12577,83,NT$90
12577,71,NT$220
12577,83,NT$90
12577,73,NT$250
12577,31,NT$190
12577,30,NT$240
12578,67,NT$370
12578,71,NT$220
12578,677,NT$230
12578,72,NT$270
12579,74,NT$250
12579,66,NT$220
12580,84,NT$100
12580,93,NT$70
12581,71,NT$220
12581,30,NT$240
12581,67,NT$370
12582,93,NT$70
12582,29,NT$290
12582,92,NT$70
12583,83,NT$90
12583,67,NT$370
12583,30,NT$240
12583,665,NT$340
12583,97,NT$100
12584,92,NT$70
12584,29,NT$290
12584,67,NT$370
12584,677,NT$230
12584,66,NT$220
12584,67,NT$370
12584,82,NT$90
12585,30,NT$240
12585,29,NT$290
12585,665,NT$340
12586,82,NT$90
12586,67,NT$370
12586,84,NT$100
12586,82,NT$90
12586,74,NT$250
12586,93,NT$70
12586,30,NT$240
12587,84,NT$100
12587,66,NT$220
12587,30,NT$240
12587,677,NT$230
12587,677,NT$230
12587,84,NT$100
12587,93,NT$70
12588,83,NT$90
12588,72,NT$270
12588,66,NT$220
12589,84,NT$100
12589,73,NT$250
12589,71,NT$220
12589,73,NT$250
12590,31,NT$190
12590,67,NT$370
12591,73,NT$250
12591,29,NT$290
12591,74,NT$250
12592,83,NT$90
12592,67,NT$370
12592,665,NT$340
12592,677,NT$230
12592,72,NT$270
12592,97,NT$100
12592,92,NT$70
12593,31,NT$190
12593,71,NT$220
12593,82,NT$90
12593,83,NT$90
12593,72,NT$270
12593,93,NT$70
12593,72,NT$270
12594,677,NT$230
12594,66,NT$220
12594,74,NT$250
12595,73,NT$250
12595,71,NT$220
12595,66,NT$220
12596,66,NT$220
12596,92,NT$70
12596,66,NT$220
12596,93,NT$70
12597,677,NT$230
12597,97,NT$100
12598,29,NT$290
12598,92,NT$70
12598,30,NT$240
12598,665,NT$340
12598,73,NT$250
12598,82,NT$90
12598,665,NT$340
12599,92,NT$70
12599,677,NT$230
12599,29,NT$290
12599,67,NT$370
12600,29,NT$290
12600,84,NT$100
12600,84,NT$100
12601,31,NT$190
12601,30,NT$240
12601,72,NT$270
12601,92,NT$70
12602,73,NT$250
12602,30,NT$240
12602,71,NT$220
12603,29,NT$290
12603,84,NT$100
12603,72,NT$270
12604,74,NT$250
12604,73,NT$250
12604,66,NT$220
12604,73,NT$250
12604,93,NT$70
12605,92,NT$70
12605,677,NT$230
12605,93,NT$70
12606,665,NT$340
12606,66,NT$220
12606,92,NT$70
12606,677,NT$230
12607,82,NT$90
12607,93,NT$70
12607,72,NT$270
12607,31,NT$190
12607,72,NT$270
12607,30,NT$240
12608,665,NT$340
12608,29,NT$290
12609,67,NT$370
12609,30,NT$240
12609,71,NT$220
12609,677,NT$230
12609,97,NT$100
12610,82,NT$90
12610,72,NT$270
12610,30,NT$240
12611,31,NT$190
12611,82,NT$90
12611,72,NT$270
12611,66,NT$220
12611,71,NT$220
12612,31,NT$190
12612,71,NT$220
12612,67,NT$370
12612,92,NT$70
12612,92,NT$70
12613,29,NT$290
12613,31,NT$190
12613,677,NT$230
12613,93,NT$70
12613,67,NT$370
12613,677,NT$230
12613,665,NT$340
12614,72,NT$270
12614,72,NT$270
12614,82,NT$90
12614,71,NT$220
12614,66,NT$220
12614,67,NT$370
12615,30,NT$240
